2582.0,120.25,1
2597.0,110.00,1
2660.7,106.77,1
2697.0,106.77,1
2500.0,94.5000,2
2510.0,94.3,2
2590.0,94.1,2
2582.0,120.25,3
2597.0,110.00,3
2660.7,106.77,3
2697.0,106.77,3
2500.0,94.5000,4
2510.0,94.3,4
2590.0,94.1,4
2585.9,120.29,5
2599.9,110.00,5
2663.6,106.77,5
2699.9,106.77,5
